Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
16867.0,690,1,76.74000000000001,1,2,1,4,Lost
16868.0,394,3,222.19,2,3,1,6,Others
16869.0,23,4,759.87,4,4,3,11,Champions
16870.0,469,1,416.15999999999997,1,2,2,5,Lost
16871.0,22,6,2267.2400000000002,4,4,4,12,Champions
16872.0,77,6,1029.88,3,4,3,10,Loyal Customers
16873.0,5,12,13012.04,5,5,5,15,Champions
16874.0,379,1,199.29,2,2,1,5,Others
16875.0,67,11,3434.28,3,5,5,13,Loyal Customers
16876.0,404,1,127.51,2,2,1,5,Others
16877.0,12,6,779.87,5,4,3,12,Champions
16878.0,84,1,13.3,3,2,1,6,Others
16880.0,31,8,1124.81,4,5,4,13,Champions
16881.0,67,1,432.0,3,2,2,7,Others
16882.0,67,3,529.47,3,3,3,9,Loyal Customers
16883.0,187,17,1633.29,3,5,4,12,Loyal Customers
16884.0,38,4,793.37,4,4,3,11,Champions
16885.0,15,4,493.74,5,4,2,11,Champions
16886.0,456,1,134.0,1,2,1,4,Lost
16887.0,35,3,584.62,4,3,3,10,Loyal Customers
16888.0,401,3,283.3,2,3,2,7,Others
16889.0,195,6,2042.75,2,4,4,10,At Risk
16890.0,477,3,285.41,1,3,2,6,Others
16891.0,2,11,1727.27,5,5,4,14,Champions
16892.0,1,7,548.15,5,4,3,12,Champions
16893.0,367,2,341.27,2,3,2,7,Others
16894.0,535,1,950.51,1,2,3,6,Lost
16895.0,65,5,995.32,3,4,3,10,Loyal Customers
16896.0,555,1,56.95,1,2,1,4,Lost
16897.0,299,2,154.23000000000002,2,3,1,6,Others
16898.0,26,5,906.47,4,4,3,11,Champions
16899.0,8,8,1244.67,5,5,4,14,Champions
16900.0,17,3,837.76,5,3,3,11,Loyal Customers
16901.0,729,1,118.21000000000001,1,2,1,4,Lost
16902.0,116,1,1193.93,3,2,4,9,Others
16903.0,29,3,952.83,4,3,3,10,Loyal Customers
16904.0,4,19,4241.77,5,5,5,15,Champions
16905.0,5,17,3827.17,5,5,5,15,Champions
16906.0,82,7,1134.5,3,4,4,11,Loyal Customers
16907.0,29,9,1338.7,4,5,4,13,Champions
16908.0,722,1,252.59,1,2,2,5,Lost
16909.0,72,1,329.64,3,2,2,7,Others
16910.0,4,8,1137.51,5,5,4,14,Champions
16911.0,636,2,245.3,1,3,2,6,Others
16912.0,29,15,3476.06,4,5,5,14,Champions
16913.0,290,3,387.11,2,3,2,7,Others
16914.0,36,1,178.61,4,2,1,7,Potential Loyalist
16915.0,9,8,412.13,5,5,2,12,Champions
16916.0,24,4,981.75,4,4,3,11,Champions
16917.0,277,2,1526.63,2,3,4,9,Others
16918.0,50,16,2859.09,4,5,5,14,Champions
16919.0,156,22,3384.66,3,5,5,13,Loyal Customers
16920.0,411,1,209.7,1,2,1,4,Lost
16921.0,61,3,323.87,3,3,2,8,Loyal Customers
16922.0,573,1,507.73,1,2,2,5,Lost
16923.0,12,32,11681.01,5,5,5,15,Champions
16924.0,21,3,698.25,4,3,3,10,Loyal Customers
16925.0,540,1,108.65,1,2,1,4,Lost
16926.0,371,5,448.8,2,4,2,8,At Risk
16927.0,116,3,543.05,3,3,3,9,Loyal Customers
16928.0,80,26,3536.18,3,5,5,13,Loyal Customers
16929.0,4,7,1279.49,5,4,4,13,Champions
16930.0,26,3,312.55,4,3,2,9,Loyal Customers
16931.0,5,23,4890.72,5,5,5,15,Champions
16932.0,53,3,385.56,4,3,2,9,Loyal Customers
16933.0,1,9,2485.85,5,5,4,14,Champions
16934.0,55,6,1753.5900000000001,4,4,4,12,Champions
16935.0,382,3,535.1,2,3,3,8,Others
16936.0,26,2,542.22,4,3,3,10,Loyal Customers
16937.0,499,1,202.1,1,2,1,4,Lost
16938.0,9,9,6285.33,5,5,5,15,Champions
16939.0,489,3,414.15,1,3,2,6,Others
16940.0,52,8,6189.81,4,5,5,14,Champions
16941.0,612,1,33.0,1,2,1,4,Lost
16942.0,13,9,1519.79,5,5,4,14,Champions
16943.0,212,3,431.18,2,3,2,7,Others
16944.0,610,1,67.36,1,2,1,4,Lost
16945.0,22,33,8443.51,4,5,5,14,Champions
16946.0,383,5,1104.89,2,4,4,10,At Risk
16947.0,236,4,910.91,2,4,3,9,At Risk
16948.0,139,7,838.82,3,4,3,10,Loyal Customers
16949.0,4,6,716.72,5,4,3,12,Champions
16950.0,57,10,3526.27,4,5,5,14,Champions
16951.0,135,3,1190.1,3,3,4,10,Loyal Customers
16952.0,109,5,628.33,3,4,3,10,Loyal Customers
16953.0,30,1,20.8,4,2,1,7,Potential Loyalist
16954.0,1,18,4564.3,5,5,5,15,Champions
16955.0,185,6,1117.76,3,4,4,11,Loyal Customers
16956.0,18,1,225.04,5,2,1,8,Potential Loyalist
16957.0,239,2,376.84000000000003,2,3,2,7,Others
16958.0,435,1,772.24,1,2,3,6,Lost
16959.0,87,1,117.35000000000001,3,2,1,6,Others
16960.0,39,8,1910.63,4,5,4,13,Champions
16961.0,116,3,680.01,3,3,3,9,Loyal Customers
16962.0,410,1,241.09,1,2,2,5,Lost
16963.0,187,1,110.55000000000001,3,2,1,6,Others
16964.0,733,2,207.85,1,3,1,5,Others
16965.0,227,1,177.34,2,2,1,5,Others
16966.0,8,7,2154.97,5,4,4,13,Champions
16967.0,189,1,319.02,2,2,2,6,Others
16968.0,4,2,370.73,5,3,2,10,Loyal Customers
16969.0,39,3,577.76,4,3,3,10,Loyal Customers
16970.0,626,1,71.4,1,2,1,4,Lost
16971.0,38,1,116.21,4,2,1,7,Potential Loyalist
16972.0,383,2,568.8000000000001,2,3,3,8,Others
16973.0,386,1,127.0,2,2,1,5,Others
16974.0,523,2,365.5,1,3,2,6,Others
16975.0,423,3,875.12,1,3,3,7,Others
16976.0,267,1,76.32000000000001,2,2,1,5,Others
16977.0,395,3,256.1,2,3,2,7,Others
16978.0,78,3,519.48,3,3,2,8,Loyal Customers
16979.0,4,9,2170.84,5,5,4,14,Champions
16980.0,255,3,1406.63,2,3,4,9,Others
16982.0,61,1,384.06,3,2,2,7,Others
16983.0,13,11,3260.02,5,5,5,15,Champions
16984.0,88,9,8808.75,3,5,5,13,Loyal Customers
16985.0,17,21,8700.06,5,5,5,15,Champions
16986.0,30,11,4362.1,4,5,5,14,Champions
16987.0,3,10,1577.6000000000001,5,5,4,14,Champions
16988.0,5,2,238.57,5,3,2,10,Loyal Customers
16989.0,7,6,1133.25,5,4,4,13,Champions
16990.0,219,2,344.0,2,3,2,7,Others
16991.0,421,1,1025.31,1,2,3,6,Lost
16992.0,11,13,3905.8500000000004,5,5,5,15,Champions
16993.0,464,2,831.9,1,3,3,7,Others
16996.0,30,9,2087.81,4,5,4,13,Champions
16997.0,288,3,702.0,2,3,3,8,Others
16998.0,150,5,402.0,3,4,2,9,Loyal Customers
16999.0,23,2,468.92,4,3,2,9,Loyal Customers
17000.0,396,2,406.3,2,3,2,7,Others
17001.0,1,19,5822.6,5,5,5,15,Champions
17002.0,86,7,1929.6,3,4,4,11,Loyal Customers
17003.0,402,4,817.41,2,4,3,9,At Risk
17004.0,46,4,2387.66,4,4,4,12,Champions
17005.0,471,2,709.51,1,3,3,7,Others
17006.0,5,8,1491.82,5,5,4,14,Champions
17007.0,51,7,918.95,4,4,3,11,Champions
17008.0,429,1,81.36,1,2,1,4,Lost
17009.0,551,1,234.10999999999999,1,2,1,4,Lost
17010.0,18,1,195.36,5,2,1,8,Potential Loyalist
17011.0,30,3,671.7,4,3,3,10,Loyal Customers
17012.0,725,1,384.16,1,2,2,5,Lost
17014.0,8,3,487.88,5,3,2,10,Loyal Customers
17015.0,29,3,1797.71,4,3,4,11,Loyal Customers
17016.0,577,1,389.65,1,2,2,5,Lost
17017.0,3,29,13523.91,5,5,5,15,Champions
17018.0,41,6,2146.7,4,4,4,12,Champions
17019.0,11,11,3647.95,5,5,5,15,Champions
17020.0,542,2,918.62,1,3,3,7,Others
17021.0,442,6,1095.77,1,4,4,9,At Risk
17022.0,31,2,200.3,4,3,1,8,Loyal Customers
17023.0,417,3,756.58,1,3,3,7,Others
17024.0,45,3,95.85,4,3,1,8,Loyal Customers
17025.0,61,5,1510.6399999999999,3,4,4,11,Loyal Customers
17026.0,185,3,183.48,3,3,1,7,Loyal Customers
17027.0,79,8,1042.06,3,5,3,11,Loyal Customers
17028.0,581,3,1378.98,1,3,4,8,Others
17029.0,111,7,2121.4,3,4,4,11,Loyal Customers
17030.0,64,1,129.87,3,2,1,6,Others
17031.0,12,6,2773.85,5,4,5,14,Champions
17032.0,603,5,2671.02,1,4,5,10,At Risk
17033.0,86,4,1110.29,3,4,4,11,Loyal Customers
17034.0,16,5,1177.17,5,4,4,13,Champions
17035.0,246,4,522.44,2,4,3,9,At Risk
17036.0,383,1,114.55,2,2,1,5,Others
17037.0,88,1,1182.32,3,2,4,9,Others
17038.0,30,2,662.52,4,3,3,10,Loyal Customers
17039.0,604,1,1436.89,1,2,4,7,Lost
17040.0,138,2,173.3,3,3,1,7,Loyal Customers
17041.0,27,6,1594.73,4,4,4,12,Champions
17042.0,3,5,1002.88,5,4,3,12,Champions
17043.0,32,8,1969.7,4,5,4,13,Champions
17044.0,25,12,10739.35,4,5,5,14,Champions
17045.0,113,4,530.73,3,4,3,10,Loyal Customers
17046.0,157,5,1826.57,3,4,4,11,Loyal Customers
17047.0,85,6,1899.73,3,4,4,11,Loyal Customers
17048.0,118,7,1980.98,3,4,4,11,Loyal Customers
17049.0,3,18,7702.38,5,5,5,15,Champions
17050.0,96,10,4002.26,3,5,5,13,Loyal Customers
17051.0,194,4,704.44,2,4,3,9,At Risk
17052.0,28,1,391.3,4,2,2,8,Potential Loyalist
17053.0,131,1,373.08000000000004,3,2,2,7,Others
17054.0,28,5,836.08,4,4,3,11,Champions
17055.0,446,1,181.9,1,2,1,4,Lost
17056.0,738,1,112.7,1,2,1,4,Lost
17057.0,596,1,253.34,1,2,2,5,Lost
17058.0,82,3,986.34,3,3,3,9,Loyal Customers
17059.0,30,9,4943.9800000000005,4,5,5,14,Champions
17060.0,266,1,234.24,2,2,1,5,Others
17061.0,74,11,3747.1800000000003,3,5,5,13,Loyal Customers
17062.0,314,6,1108.52,2,4,4,10,At Risk
17063.0,21,13,3463.08,4,5,5,14,Champions
17064.0,59,3,685.2,4,3,3,10,Loyal Customers
17065.0,638,2,75.30000000000001,1,3,1,5,Others
17066.0,726,1,228.34,1,2,1,4,Lost
17067.0,725,3,454.54,1,3,2,6,Others
17068.0,12,47,8469.380000000001,5,5,5,15,Champions
17069.0,28,14,5186.03,4,5,5,14,Champions
17070.0,114,2,417.47,3,3,2,8,Loyal Customers
17071.0,28,13,3150.4,4,5,5,14,Champions
17072.0,625,1,262.15,1,2,2,5,Lost
17073.0,18,4,1156.94,5,4,4,13,Champions
17074.0,563,1,11.8,1,2,1,4,Lost
17075.0,18,10,1771.38,5,5,4,14,Champions
17076.0,36,6,965.55,4,4,3,11,Champions
17078.0,36,2,378.2,4,3,2,9,Loyal Customers
17079.0,78,1,118.80000000000001,3,2,1,6,Others
17080.0,22,7,781.88,4,4,3,11,Champions
17081.0,25,6,668.94,4,4,3,11,Champions
17082.0,33,6,3998.38,4,4,5,13,Champions
17083.0,109,9,3881.64,3,5,5,13,Loyal Customers
17084.0,35,3,4620.43,4,3,5,12,Loyal Customers
17085.0,123,27,6821.31,3,5,5,13,Loyal Customers
17086.0,7,6,1954.18,5,4,4,13,Champions
17087.0,738,1,221.53,1,2,1,4,Lost
17088.0,28,4,1651.6100000000001,4,4,4,12,Champions
17089.0,386,1,128.45,2,2,1,5,Others
17090.0,4,13,2893.63,5,5,5,15,Champions
17091.0,3,19,7294.1,5,5,5,15,Champions
17092.0,50,11,5317.26,4,5,5,14,Champions
17093.0,593,1,171.18,1,2,1,4,Lost
17094.0,322,2,354.5,2,3,2,7,Others
17095.0,23,7,2297.45,4,4,4,12,Champions
17096.0,15,11,3151.68,5,5,5,15,Champions
17097.0,2,9,1125.95,5,5,4,14,Champions
17098.0,382,3,403.12,2,3,2,7,Others
17099.0,533,1,528.97,1,2,3,6,Lost
17100.0,18,2,971.74,5,3,3,11,Loyal Customers
17101.0,10,7,2294.35,5,4,4,13,Champions
17103.0,722,1,424.3,1,2,2,5,Lost
17104.0,424,1,342.28,1,2,2,5,Lost
17105.0,159,2,570.98,3,3,3,9,Loyal Customers
17106.0,389,1,367.83000000000004,2,2,2,6,Others
17107.0,33,10,15529.42,4,5,5,14,Champions
17108.0,664,1,174.95,1,2,1,4,Lost
17109.0,29,8,1207.16,4,5,4,13,Champions
17110.0,165,3,244.3,3,3,2,8,Loyal Customers
17111.0,47,2,468.08,4,3,2,9,Loyal Customers
17112.0,503,1,205.17,1,2,1,4,Lost
17113.0,574,6,1840.0900000000001,1,4,4,9,At Risk
17114.0,6,8,442.17,5,5,2,12,Champions
17115.0,8,7,1986.19,5,4,4,13,Champions
17116.0,648,1,389.78,1,2,2,5,Lost
17117.0,288,1,73.35,2,2,1,5,Others
17118.0,318,1,157.02,2,2,1,5,Others
17119.0,3,2,496.51,5,3,2,10,Loyal Customers
17120.0,233,1,222.96,2,2,1,5,Others
17121.0,403,1,255.04,2,2,2,6,Others
17122.0,119,4,570.5,3,4,3,10,Loyal Customers
17123.0,162,3,957.27,3,3,3,9,Loyal Customers
17124.0,185,1,267.09000000000003,3,2,2,7,Others
17125.0,50,1,190.65,4,2,1,7,Potential Loyalist
17126.0,152,9,1774.79,3,5,4,12,Loyal Customers
17127.0,429,5,1053.0300000000002,1,4,3,8,At Risk
17128.0,335,1,131.59,2,2,1,5,Others
17129.0,520,1,14.850000000000001,1,2,1,4,Lost
17131.0,5,5,1920.72,5,4,4,13,Champions
17132.0,452,2,1098.85,1,3,4,8,Others
17133.0,16,12,14622.33,5,5,5,15,Champions
17134.0,107,3,372.75,3,3,2,8,Loyal Customers
17135.0,16,8,1711.66,5,5,4,14,Champions
17136.0,662,1,231.68,1,2,1,4,Lost
17137.0,416,6,1109.78,1,4,4,9,At Risk
17138.0,276,7,3784.52,2,4,5,11,At Risk
17139.0,16,25,17499.96,5,5,5,15,Champions
17140.0,247,1,439.82,2,2,2,6,Others
17141.0,418,4,663.19,1,4,3,8,At Risk
17142.0,239,4,646.5,2,4,3,9,At Risk
17143.0,417,2,632.5600000000001,1,3,3,7,Others
17144.0,1,2,623.22,5,3,3,11,Loyal Customers
17145.0,513,4,2832.46,1,4,5,10,At Risk
17146.0,263,12,4207.39,2,5,5,12,At Risk
17147.0,23,9,2046.9,4,5,4,13,Champions
17148.0,52,1,124.88,4,2,1,7,Potential Loyalist
17150.0,377,6,1113.3,2,4,4,10,At Risk
17151.0,735,1,231.90000000000003,1,2,1,4,Lost
17152.0,195,4,2016.5,2,4,4,10,At Risk
17153.0,24,1,213.78,4,2,1,7,Potential Loyalist
17154.0,75,1,329.34,3,2,2,7,Others
17155.0,18,7,850.21,5,4,3,12,Champions
17156.0,492,1,591.87,1,2,3,6,Lost
17157.0,8,19,4992.6,5,5,5,15,Champions
17158.0,32,5,1656.9,4,4,4,12,Champions
17159.0,22,5,1788.89,4,4,4,12,Champions
17160.0,31,17,10094.66,4,5,5,14,Champions
17161.0,444,1,751.21,1,2,3,6,Lost
17162.0,29,10,1293.26,4,5,4,13,Champions
17163.0,22,4,699.78,4,4,3,11,Champions
17164.0,33,7,2336.2,4,4,4,12,Champions
17165.0,284,6,1404.47,2,4,4,10,At Risk
17166.0,39,2,206.34,4,3,1,8,Loyal Customers
17167.0,380,3,758.46,2,3,3,8,Others
17168.0,499,1,367.55,1,2,2,5,Lost
17169.0,58,3,1025.18,4,3,3,10,Loyal Customers
17170.0,374,2,178.68,2,3,1,6,Others
17171.0,289,2,296.69,2,3,2,7,Others
17172.0,79,3,956.5699999999999,3,3,3,9,Loyal Customers
17173.0,5,8,3318.7000000000003,5,5,5,15,Champions
17174.0,218,1,59.9,2,2,1,5,Others
17175.0,44,4,1187.14,4,4,4,12,Champions
17176.0,202,3,865.92,2,3,3,8,Others
17177.0,505,1,86.65,1,2,1,4,Lost
17178.0,731,1,280.51,1,2,2,5,Lost
17179.0,178,6,1497.31,3,4,4,11,Loyal Customers
17180.0,56,11,1920.73,4,5,4,13,Champions
17181.0,57,3,371.67,4,3,2,9,Loyal Customers
17182.0,423,2,321.3,1,3,2,6,Others
17183.0,8,6,3125.9100000000003,5,4,5,14,Champions
17184.0,569,2,190.46,1,3,1,5,Others
17185.0,592,3,229.46,1,3,1,5,Others
17186.0,47,2,144.0,4,3,1,8,Loyal Customers
17187.0,227,2,427.91,2,3,2,7,Others
17188.0,11,13,3892.13,5,5,5,15,Champions
17189.0,106,5,838.78,3,4,3,10,Loyal Customers
17190.0,59,6,1318.79,4,4,4,12,Champions
17191.0,28,15,4212.2,4,5,5,14,Champions
17192.0,536,1,65.08,1,2,1,4,Lost
17193.0,36,9,2182.54,4,5,4,13,Champions
17194.0,361,2,670.51,2,3,3,8,Others
17195.0,655,1,562.98,1,2,3,6,Lost
17196.0,428,1,297.2,1,2,2,5,Lost
17197.0,30,1,463.81,4,2,2,8,Potential Loyalist
17198.0,24,3,703.38,4,3,3,10,Loyal Customers
17199.0,582,1,145.12,1,2,1,4,Lost
17200.0,387,4,356.71,2,4,2,8,At Risk
17201.0,54,4,1114.6399999999999,4,4,4,12,Champions
17202.0,421,1,160.65,1,2,1,4,Lost
17203.0,36,10,5409.83,4,5,5,14,Champions
17204.0,175,9,4640.6900000000005,3,5,5,13,Loyal Customers
17205.0,54,3,990.85,4,3,3,10,Loyal Customers
17206.0,53,1,204.24,4,2,1,7,Potential Loyalist
17207.0,652,1,278.32,1,2,2,5,Lost
17208.0,396,1,115.35,2,2,1,5,Others
17209.0,649,3,598.85,1,3,3,7,Others
17210.0,393,1,253.37,2,2,2,6,Others
17211.0,27,13,3513.75,4,5,5,14,Champions
17212.0,253,3,768.91,2,3,3,8,Others
17213.0,40,13,4446.3,4,5,5,14,Champions
17214.0,60,6,730.07,3,4,3,10,Loyal Customers
17215.0,464,1,186.15,1,2,1,4,Lost
17216.0,554,1,56.55,1,2,1,4,Lost
17217.0,234,2,202.1,2,3,1,6,Others
17218.0,4,18,3400.78,5,5,5,15,Champions
17219.0,32,2,250.88,4,3,2,9,Loyal Customers
17220.0,24,21,4022.6,4,5,5,14,Champions
17221.0,7,5,926.87,5,4,3,12,Champions
17222.0,65,6,1451.81,3,4,4,11,Loyal Customers
17223.0,310,3,470.03,2,3,2,7,Others
17224.0,501,1,52.96,1,2,1,4,Lost
17225.0,582,1,131.15,1,2,1,4,Lost
17226.0,309,3,868.47,2,3,3,8,Others
17227.0,19,12,1942.53,5,5,4,14,Champions
17228.0,16,13,3068.59,5,5,5,15,Champions
17229.0,96,2,308.81,3,3,2,8,Loyal Customers
17230.0,264,18,8400.1,2,5,5,12,At Risk
17231.0,12,24,5993.09,5,5,5,15,Champions
17232.0,3,2,421.52,5,3,2,10,Loyal Customers
17233.0,35,3,423.56,4,3,2,9,Loyal Customers
17234.0,183,1,114.04,3,2,1,6,Others
17235.0,25,8,1548.48,4,5,4,13,Champions
17236.0,13,12,1607.46,5,5,4,14,Champions
17237.0,11,4,917.78,5,4,3,12,Champions
17238.0,3,32,6859.85,5,5,5,15,Champions
17239.0,313,4,1101.95,2,4,4,10,At Risk
17240.0,596,1,130.6,1,2,1,4,Lost
17241.0,385,12,2126.54,2,5,4,11,At Risk
17242.0,108,5,2889.28,3,4,5,12,Loyal Customers
17243.0,1,69,17070.07,5,5,5,15,Champions
17244.0,53,5,1637.44,4,4,4,12,Champions
17245.0,205,2,371.63,2,3,2,7,Others
17246.0,547,2,28.97,1,3,1,5,Others
17247.0,15,1,208.09,5,2,1,8,Potential Loyalist
17248.0,120,2,546.16,3,3,3,9,Loyal Customers
17249.0,429,1,68.03,1,2,1,4,Lost
17250.0,4,2,285.17,5,3,2,10,Loyal Customers
17251.0,363,3,717.98,2,3,3,8,Others
17252.0,117,2,299.26,3,3,2,8,Loyal Customers
17253.0,18,1,113.01,5,2,1,8,Potential Loyalist
17254.0,5,3,450.03,5,3,2,10,Loyal Customers
17255.0,41,4,697.23,4,4,3,11,Champions
17256.0,107,5,498.93,3,4,2,9,Loyal Customers
17257.0,436,2,192.73,1,3,1,5,Others
17258.0,397,2,417.3,2,3,2,7,Others
17259.0,148,6,1670.94,3,4,4,11,Loyal Customers
17260.0,411,1,81.0,1,2,1,4,Lost
17261.0,510,1,210.54,1,2,1,4,Lost
17262.0,52,10,2070.17,4,5,4,13,Champions
17263.0,208,1,63.440000000000005,2,2,1,5,Others
17264.0,424,1,225.69,1,2,1,4,Lost
17265.0,139,2,510.1,3,3,2,8,Loyal Customers
17266.0,2,5,383.53000000000003,5,4,2,11,Champions
17267.0,127,2,277.27,3,3,2,8,Loyal Customers
17268.0,108,11,1695.6399999999999,3,5,4,12,Loyal Customers
17269.0,386,1,479.56,2,2,2,6,Others
17270.0,469,2,557.5,1,3,3,7,Others
17271.0,736,1,172.04,1,2,1,4,Lost
17272.0,42,4,2045.13,4,4,4,12,Champions
17273.0,424,1,141.12,1,2,1,4,Lost
17274.0,35,2,531.63,4,3,3,10,Loyal Customers
17275.0,383,1,73.87,2,2,1,5,Others
17276.0,402,1,380.29,2,2,2,6,Others
17277.0,228,2,958.0500000000001,2,3,3,8,Others
17278.0,241,2,231.29,2,3,1,6,Others
17279.0,58,1,101.92999999999999,4,2,1,7,Potential Loyalist
17280.0,438,1,118.85999999999999,1,2,1,4,Lost
17281.0,374,6,797.8499999999999,2,4,3,9,At Risk
17282.0,130,5,2179.26,3,4,4,11,Loyal Customers
17283.0,379,1,138.71,2,2,1,5,Others
17284.0,60,7,2471.15,3,4,4,11,Loyal Customers
17285.0,628,2,252.74,1,3,2,6,Others
17286.0,22,3,378.48,4,3,2,9,Loyal Customers
17287.0,26,21,3056.96,4,5,5,14,Champions
17288.0,9,11,2112.58,5,5,4,14,Champions
17289.0,32,9,1929.34,4,5,4,13,Champions
17290.0,4,7,1333.69,5,4,4,13,Champions
17292.0,472,2,188.20000000000002,1,3,1,5,Others
17293.0,8,16,3494.78,5,5,5,15,Champions
17294.0,669,2,455.03999999999996,1,3,2,6,Others
17295.0,29,3,430.0,4,3,2,9,Loyal Customers
17296.0,730,1,211.83,1,2,1,4,Lost
17297.0,17,1,95.43,5,2,1,8,Potential Loyalist
17298.0,101,5,925.76,3,4,3,10,Loyal Customers
17299.0,12,6,1016.08,5,4,3,12,Champions
17300.0,391,2,367.69,2,3,2,7,Others
17301.0,21,2,299.23,4,3,2,9,Loyal Customers
17302.0,15,5,1044.48,5,4,3,12,Champions
17303.0,361,1,192.24,2,2,1,5,Others
17304.0,534,1,103.0,1,2,1,4,Lost
17305.0,649,1,2135.46,1,2,4,7,Lost
17306.0,11,21,9782.35,5,5,5,15,Champions
17307.0,395,11,3999.8900000000003,2,5,5,12,At Risk
17308.0,393,2,4511.76,2,3,5,10,Others
17309.0,95,3,272.44,3,3,2,8,Loyal Customers
17310.0,387,2,1025.1,2,3,3,8,Others
17311.0,78,6,2907.41,3,4,5,12,Loyal Customers
17312.0,139,3,636.3499999999999,3,3,3,9,Loyal Customers
17313.0,31,1,1961.64,4,2,4,10,Potential Loyalist
17314.0,25,17,4337.08,4,5,5,14,Champions
17315.0,2,41,8265.3,5,5,5,15,Champions
17316.0,420,1,124.45,1,2,1,4,Lost
17317.0,46,3,2204.34,4,3,4,11,Loyal Customers
17318.0,725,1,146.38,1,2,1,4,Lost
17319.0,669,1,29.1,1,2,1,4,Lost
17320.0,100,6,2277.92,3,4,4,11,Loyal Customers
17321.0,68,5,1225.98,3,4,4,11,Loyal Customers
17322.0,376,5,894.74,2,4,3,9,At Risk
17323.0,15,12,1565.59,5,5,4,14,Champions
17324.0,18,11,1881.22,5,5,4,14,Champions
17325.0,280,3,491.02,2,3,2,7,Others
17326.0,408,2,252.21,2,3,2,7,Others
17327.0,410,2,112.55,1,3,1,5,Others
17328.0,673,1,104.7,1,2,1,4,Lost
17329.0,14,5,947.88,5,4,3,12,Champions
17330.0,23,2,363.9,4,3,2,9,Loyal Customers
17332.0,528,5,776.92,1,4,3,8,At Risk
17333.0,86,1,494.25,3,2,2,7,Others
17334.0,302,3,568.5,2,3,3,8,Others
17335.0,384,2,368.2,2,3,2,7,Others
17336.0,472,1,81.12,1,2,1,4,Lost
17337.0,151,4,1680.6200000000001,3,4,4,11,Loyal Customers
17338.0,17,17,10990.57,5,5,5,15,Champions
17339.0,94,3,362.36,3,3,2,8,Loyal Customers
17340.0,30,18,19834.77,4,5,5,14,Champions
17341.0,157,5,1679.33,3,4,4,11,Loyal Customers
17342.0,380,4,868.59,2,4,3,9,At Risk
17343.0,355,6,1017.64,2,4,3,9,At Risk
17344.0,46,2,430.36,4,3,2,9,Loyal Customers
17345.0,15,10,1498.73,5,5,4,14,Champions
17346.0,4,26,4706.55,5,5,5,15,Champions
17347.0,86,1,228.96,3,2,1,6,Others
17348.0,15,9,2356.7599999999998,5,5,4,14,Champions
17349.0,179,5,811.65,3,4,3,10,Loyal Customers
17350.0,8,7,1654.691,5,4,4,13,Champions
17351.0,36,12,1538.48,4,5,4,13,Champions
17352.0,696,1,36.25,1,2,1,4,Lost
17353.0,129,4,3242.0,3,4,5,12,Loyal Customers
17354.0,51,4,3094.91,4,4,5,13,Champions
17355.0,386,1,265.21,2,2,2,6,Others
17356.0,312,5,946.47,2,4,3,9,At Risk
17357.0,24,2,334.79,4,3,2,9,Loyal Customers
17358.0,303,5,755.25,2,4,3,9,At Risk
17359.0,11,2,233.61,5,3,1,9,Loyal Customers
17360.0,17,6,993.68,5,4,3,12,Champions
17361.0,49,5,823.2900000000001,4,4,3,11,Champions
17362.0,239,7,874.34,2,4,3,9,At Risk
17363.0,395,3,645.5600000000001,2,3,3,8,Others
17364.0,1,27,10532.3,5,5,5,15,Champions
17365.0,13,14,7730.03,5,5,5,15,Champions
17366.0,432,2,869.94,1,3,3,7,Others
17367.0,238,1,159.9,2,2,1,5,Others
17368.0,23,14,2567.69,4,5,5,14,Champions
17369.0,456,1,979.1999999999999,1,2,3,6,Lost
17370.0,73,4,429.18,3,4,2,9,Loyal Customers
17371.0,17,6,469.8,5,4,2,11,Champions
17372.0,41,27,3576.71,4,5,5,14,Champions
17373.0,40,7,1143.65,4,4,4,12,Champions
17374.0,219,3,213.21,2,3,1,6,Others
17375.0,199,4,591.05,2,4,3,9,At Risk
17376.0,71,4,395.64,3,4,2,9,Loyal Customers
17377.0,24,78,15840.37,4,5,5,14,Champions
17379.0,11,1,404.66,5,2,2,9,Potential Loyalist
17380.0,434,3,645.0,1,3,3,7,Others
17381.0,9,38,35718.87,5,5,5,15,Champions
17382.0,65,8,887.28,3,5,3,11,Loyal Customers
17383.0,4,2,200.54,5,3,1,9,Loyal Customers
17384.0,19,3,507.55,5,3,2,10,Loyal Customers
17385.0,15,1,251.16,5,2,2,9,Potential Loyalist
17386.0,8,7,2812.77,5,4,5,14,Champions
17387.0,20,2,711.76,4,3,3,10,Loyal Customers
17388.0,78,11,2612.02,3,5,5,13,Loyal Customers
17389.0,1,55,35042.23,5,5,5,15,Champions
17390.0,421,1,149.3,1,2,1,4,Lost
17391.0,164,2,508.8,3,3,2,8,Loyal Customers
17392.0,307,3,508.96,2,3,2,7,Others
17393.0,411,2,314.25,1,3,2,6,Others
17394.0,219,1,193.92,2,2,1,5,Others
17395.0,508,1,97.5,1,2,1,4,Lost
17396.0,39,11,6396.3,4,5,5,14,Champions
17397.0,22,3,950.73,4,3,3,10,Loyal Customers
17398.0,115,3,378.78000000000003,3,3,2,8,Loyal Customers
17400.0,126,8,3916.15,3,5,5,13,Loyal Customers
